Tweet,label
@reikimuse @MHChat I am beyond the sadness point. Have done it inside out. I live with CPTSD and BPD  I can't always do the pity party,-2
"@rubeseatsinfo from here, it's but a short step to biweekly Community Meetings over a hearty meal of soy flakes",1
@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --,-1
i have so much hw tonight im offended,-2
is it bad that kurt is literally me..? #glee,-1
@BitchestheCat Look at those teef! #growl,-1
@Bickley_Marotta yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerning.....oh wait. NO!!,-2
@hannah_2401 hannah stop being mournful and chill 💁,-1
Wanted to get him a cake with sparkling candles but he doesn't like cake😒😒. Ruins everything,-3
Not sure if thats an accomplishment or something to worry about,-1
8. sweater weather - the neighbourhood\ngirls/girls/boys - panic! at the disco,0
"But the lady at the store said I had nice eyelashes so that's good, right? #optimism? @verizon",3
Made my night that @GordonReid91 Reid was included in tonight's hilarity. Some of those points were brilliant. Thanks @andy_murray,3
@LondonMidland #dobetter only two carriages on 14:49 Birmingham to Hereford no room to stand anymore Friday commute #unhappy,-3
Lil reminder that my private account is a delight of shittalking and occasionally NSFW stuff! @AngryArchosaur,0
Jeans with fake pockets #horrible,-2
@EagleGiles23 @tgilmore_92 what I miss? #outrage,-2
@govph I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my curiosity.,-2
Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,-3
Do what makes you successful and #happy now and forever,3
One time I saw Rachel from glee tell someone their job was on a pole and I said that in 5th grade to a boy and he look confused,0
"@tbergg1 mine are good rn, gonna be horrid after next week",0
@Patsy1207 @markheardusa @theinquisitr Do your fuc*ing job and report the news.Just another bully to go in the basket.Freedom or fear???,-3
@jamiesmart Huh! It's always my fault isn't it &gt;:(  #sulk,-2
@RonMexico760 The guy who calls people 'cuck' and is anti-BLM is offended by idea that he might not be pro-policing reform? That's amazing.,1
@BrandedByCas I was like that when I started college. It was horrific but it probably will get better. Don't give up yet,0
I'm strong 'cause I'm weak\nI'm beautiful 'cause I know my flaws\nI'm fearless 'cause I've been afraid\nI can laugh 'cause I've known sadness..,0
ari looks hilarious oh my g d this is too much,3
Wishing the Ipswich Tigers good luck in their games throughout homecoming week!! We are cheering you on here at the City Office! GO TIGERS!,3
@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,-3
"@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even @gop frown on talking about eating humans #lizardscum",0
"@joeyskawaii i know i don't know u, but physiatrists are seriously the number one best thing for people with anxiety.",0
Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed,0
@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !,0
@lilymacintyre_ she was my favourite such a joyful soul,1
"She began to squirm beneath @hcllbent, struggling to get out of his relentless grasp. When she realized that the attempt was useless,++",-2
"When you wake up from a dream laughing at something stupid, and that makes you laugh more ",2
"@narcissusheiyan  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people",-2
"Niggas murking in each other. In murky water, I try to swim.",-2
why do i have such a thing for dark curly hAIR,-2
@rosalarian i hate post con blues! But i avoided the plague too yay!! Yay constant hand sanitizer!!!,0
I get embarrassed at the slightest things and then I'll fret about it all day I hate it,-2
"Had a coworker look at her phone and say, cheerfully, 'oh look, Kap's getting death threats now.' 🙄. Then she goes to say the 49ers are",0
"To all who follow me, whether we've ever talked or not hope you have a joyous life. Goodbye.",2
Honestly depression is kicking my ass lately.. 😔,-3
"@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",0
@jimadair3 Guitar shop owners everywhere rejoice,1
A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .,0
"god, Facebook's design has started to remind me of MySpace in its heyday",1
Whenever you are confronted by a wild animal or hostile individual remember that they can smell #fear or the fact you #poop your pants.,-2
broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto,-2
It's Thursday which means it's Grey's day #TGIT ,1
"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote",0
Seeing double am so tired but I always grudge getting off my phone at night 🙄,-2
@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,3
@Pamela_Moore13 @Ginlefebvre @BarackObama yes exactly &amp; he's sold out this country to #terror while #lying to cover it up,-2
@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special,0
My siblings look all gangster &amp; I look all cheery 😅😂,2
@daveweigel a laurel and hearty handshake,1
@marthalyssa yep. LOL ,3
Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #fuming #NoWorkForMe,-3
@RiotzXVl papercuts sting and stub ur toe last for like 10 secs,0
@OniLink86 @DarekMeridian lmao awe... ,0
I asked Jared to marry me and he said no. #offended,-3
"Good Master Vernon, welcome, nephews, from Bellario :\nThere is my lord, that thou interrupt'st our merriment.",0
@OpentheDoorRadi thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic,3
Fellaini has been playing ahead of this guy...just let that sink in,0
"The world needs more laughter, more love, and a little more of you. - R.M Drake.",1
Boycotting @DunkinDonuts till butter pecan comes back. I am furious,-2
"@OnesOwnGrief Just a shame his world was gloom from day one almost.Though it makes sense he'd have the whole part hydra,part s.h.i.e.l.d(c)",-2
Go follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut  #Whitegirlwednesday,3
"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",-1
Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.,1
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle,3
After this news I'm supposed to be so damn happy and rejoicing but I'm here like 😩😔😭😞,-3
@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,-2
I was cheering for NA team. Now I just want this is over and Gaudreau comes back in one piece. It is getting way too risky,0
It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up 🤗,0
"The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay",-2
Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!,0
#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter! #hilarious #cleverpeople,3
"When's it all finished, you will discover that it was never random! #thoughts #restless #CrossoverLife",0
"@DayveeSutton BIG thank you for liking my little Pumpkin  :)  She's the smallest of my 4, but is very playful &amp; wakes me up most mornings.",3
"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey  ",3
What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?,0
Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate ,-2
"@paraplyene @soupper i just read it and it's so fun??!!!! So lighthearted and cheerful, i was right, it's a double cavity for me.",2
@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,-3
"#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",0
Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ ,3
@Kim_is__bored exactly what I have been saying on fb.. #bitter,-2
@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter ,-3
@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary,-2
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming,-3
"@turoturok  We're glad to hear that everything is resolved. If you need anything else, please do not hesitate to reach out to us.  TY!",1
"...X, X... Do... you... hear... me? Darn... Your... optimism led... ...to your own... demise... ... You... should... li...live #ZeroBOT",0
Well that draw is lively! #EFLCup,1
@mrfisher81 Just my attempt at levity 😉,0
"Only God knows why things happen, sometimes it's just hard to understand.  #prayingforyou",-1
The little sniffle at the end of the song gets me every time. ,0
"When's it all finished, you will discover that it was never random! #thoughts  #CrossoverLife",0
"@FaultlessFacade &lt;she really said in response to what she perceived as a forced jovial tone. With that, she slid out of the jeep and onto&gt;",-2
@Bluebelle89 @lsmith855 liking the optimism,0
"@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows",-2
@inthefade going back to blissful ignorance?! ,-2
Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings ,-2
#smile every morning to a positive head start with your #clients relations,3
"I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny, and I know it's because YOU love them!",2
my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol),0
Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.  #comedy #maybeoneday #hopefullyfunny #LOL,3
It hasn't sunk in that I'm meeting the twins,0
"@nigglydz lydiaaaa, we were the only ones that were supposed to know that you make me nervous 😶",-2
@priny_baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖💖💖💖💖💖💖🎉🎊 #chapter22 #bdaygirl  #love,3
"@peregrinator1 I admittedly went into this series thinking we'd see the Jedi in their heyday, not as dysfunctional UN Peacekeepers in space",-2
@TheRevAl please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader!,-2
"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious",1
what happened to breezy,0
brennan cook and breezy should get back together😍😍😍,1
Who actually chooses to drink sparkling water 🤔,0
The true way to render ourselves #happy is to love our work and find in it our pleasure. Francoise de Motteville,1
im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem,1
Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching,-3
@markoheight @Cassie_OB we sound like vampires saying we wanna sink our teeth into the TT lads and their talents 😂😂😂😂😂😂,1
Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! #hilarious,2
@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :),0
"@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO ",2
I have no clue where my charger is... #lost,-2
"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love  #TeamMark",2
*gets crushes on fictional and animated characters instead if real people*,0
"She's foaming at the lips the one between her hips @realobietrice, one of many great lyrics",1
the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.,0
@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!,1
"#Pakistan is ‘terrorist state’, carries out #war crimes: #India to @UN.\n #UNGA  #UN",-1
"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",0
"If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo.",-3
The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight,-2
Reflection: the grind has been so REAL! Working 2 jobs &amp; being in school. #ksudsm #ksu #recruiter #instructor #tumble #cheer #gradschool,2
@saclivin @MrsCagg specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks.,-2
And with rich Fumes his sullen sences cheer'd.,0
@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. ,-3
"@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate",-2
@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,-1
@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious,1
Clean the #sink and make your #bathroom shine.,0
Take my kindness for weakness when you acting silly keeping it 100 ain't your forté #breezy #ChrisBrown #TeamBreezy,0
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",3
Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.,-2
"@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself, it;s some hearty chicken noodle soup, right?",0
"I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.",3
"@chenaidavid easy, breezy, beautiful rasta mon",0
Pre-game nerves have settled in 😱 i'l be #cheering from home guys 🔴⚪️🙌🏻🏉 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport,3
Never let the sadness of your past ruin your future,0
don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass,0
Love this! Laughing while crying works too! #katherinemansfield #failure  #dealingwithfailure,0
"Every time I hear @jtkantor's organ kick in on the new @sayswhopodcast, I break into the goofiest smile.",2
Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide #anxiety,-2
@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited,0
if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side,-3
@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider ,-2
@delon03 can you at least just walk past her and break out into laughter,0
@TheBarmyArmy all the optimism...,0
"This tweet is dedicated to my back pain, which I do not understand because I am youthful and spry. Full of life. Vivacious.",-2
"@ltsukis im love you, even if you bully me sadly",-1
Tutoring gives me such an exhilarating feeling. I love helping people 😌,3
"every time a new Anthony Weiner revelation breaks, Bill Clinton says a prayer of thanks that texting/DMing didn't exist in his heyday.",-1
"Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight",-2
"@TNFryed Jesus, you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression",-3
@mcjamie sadly. It's just.. Did the dude have to yell out the frogs name at the Clinton rally that one day. It changed everything,-2
"@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please",0
Best quote from a 7 in German - Almost ,0
@Nick_Offerman I'll be there!! Can't wait for all the #mirth!,1
The most important characteristic of leadership is the lack of #fear.  #activism #equity #revolution,1
#twd comes on soon ,1
15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch,3
@JoaquinPutoAmo vas a ir al de the amaity affliction?,0
"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",0
Did u laugh today? Laugh hard? I hope so..we NEED laughter now. #smile #love,3
Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically,1
@johnmerro1 @Liberobility still bitter about last night lads 😂,0
I'm just doing what u should b doing just minding my business and grinding relentless @LITO615,-2
@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner? ,0
Smokeys dad is sad :/,-3
Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio,1
Did u laugh today? Laugh hard? I hope so..we NEED laughter now.  #love,2
"@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k",-1
"I know few will mourn the loss of Stitch's Great Escape, but...see, THIS is the kind of cost-cutting at parks I really don't care for.",0
"@HuffingtonPost huff i know your pro-hillary and so is CNN and MSNBC, but they made no mention of this, this statement would be gold for em",-2
"Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\n\n #x33 ",1
i bet dat dog eating name brand cheerios. cant relate. i eat cheery O's,-2
Need a new outlet for ,-1
@OccasionalGod isn't that the reason horror is popular? the exhilaration that comes from discomfort is enjoyable -- watch The Green Room :D,1
"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",0
@SQLBek My liver is elated that isn't us,0
How sad is it that I'm rejoicing over a 72💀 #collegekills,-2
@reinervshunter you got this #staystrong #smile #yourebeautiful,3
So happy my next class is canceled bc..im od tired 😭,0
Aw there's a young fox outside on the grass just jumping around all playful and having a little stretch 🙈 soo cute 🐺,3
"@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to ",-1
Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @ManUtd,-1
I'm still laughing 'Bitch took my pillow' line #glee #kurt,1
@Cassena13 I know if I wasn't an optimist I would despair.,-2
It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.,1
"I don't know why everyone is pretending to be sad about angelina and brad, everyone knows his dumb ass should've stayed with jennifer.",-1
A shy failure is nobler than an immodest success.,0
But guess what ? I'm sober,-2
2 applications for my dbs and still waiting. Been over a year now. Going to loose my job 👍🏿 @GOVUK  #thanks #unhappy #crb,-2
Happy Birthday @Brooke56_56  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,3
@amstrado_CPC @ShittySUFanart the single tear is him being joyous that he's deleted the monster that has brought generations of despair,1
if Man U lose i may actually have a nervous breakdown,0
"@space_gayz high fantasy , i feel like you could make a melancholy college age slice of life thing work too",-2
Loving  #Pitch so far !! 🤗🤗🤗 @PITCHonFOX @Global_TV #chills ,2
My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing ,3
Accept the challenges so that you can feel the exhilaration of victory. George S. Patton #quote #yeg,0
Star trek online has a update to download oh fuming yay,1
crying because @msleamichele's snapchat is bringing on some serious #glee feels 😭❤,-2
A @FirstBSA not turning up? Why am I not surprised. Late for work again! ,-1
Benefit out exhilaration called online backing off: JkUVmvQXY,1
Not the best horror ever but I like that the uncertainty,0
"even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn",-2
"Me being on my dean really saving a lot of ppl, bc I don't snap nomore &amp; it take so much out of me..",0
I'd pay good money to watch someone slap that pout off Candice.,-2
"I'm due for a big change! I've prayed on it, I think I deserve it #positivity ",2
Thank you @RachelPlatten for teaching me how to live again. It's been so long since &amp; this ride is about to be exhilarating. I just know it,3
The 'banter' from Craigen and Sutton on BT is fucking horrid,-3
I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack,2
Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,-2
"@reluctantnicko Don't ask, you don't get. Apologies if I've offended you. All due respect Alan, I think you've been fed duff info.",0
Scott Dann injured aka my worst nightmare,-3
@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!,-2
Thank you @twitter for the balloons today.  #goodday #48,3
"Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about #terrorism.",-2
mmmm i'm kinda sad i hope i can shake this before school,-3
@faye_catherine happy anger sad melancholy confusion #woodspurge,-2
@Zerfash — can't wait.' She said cheerfully and grinned.,2
"A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020",-2
@Alanafergusson snap meee,0
"I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.",-3
First weekend of fall; let's see if I can stay disciplined to this seasons goals. #fitness #running #sober #Mindset #firstfriday #family,0
i swear people dont wanna see me happy like they will try to do anything to fuck up what i got going,-2
"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful",-3
♪OLD FISH  #discourage,-3
"@TetraVariations I don't need a mask, but I'll gladly make a donation to help in ur name! Is it Mr. TY Rex or first initial only? #serious",0
"Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful",0
Go follow me on Musically @budderlordk1ng I am making a lively. Come and join BFFing and Following ;) See you there!,1
"Elinor,' she laughed so little known, all over every body at the brilliant cheerfulness of sweetmeats and a fashion.",1
The Quarterback' wrecks me every time.. #glee,-2
"#RIP30 Heaven is rejoicing because they've gained an angel, the Keifer family are in my prayers 💙🙏",0
@Coffeeking12 @jsavite I was injecting a little levity! The person who tweeted the coke/rape tweet is obviously an idiot,-2
"@CohenDS Yell, 'Bye, garbage!' cheerfully after it.",-2
When your rewatching glee and break down in tears all over again. 😭😢 #glee,0
@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck,-1
@SueWallace78 peanut butter???? You some kinda pervert?? #awful,-3
I don't know how people can binge watch horror films ...ALONE!😓😰,-2
PM nawaz sharif adressed in uno produced mirth among kashmires well done pak wel done nawaz .we want demilterization,1
"@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war",2
"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep",-3
I've returned from the dead with a desire to clean the apartment and eat something that isn't garbage. #managing #depression,-3
"•Days!'\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumping•\n@RojinHitto",1
Michael Carrick should start every game for United and England,0
"I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk",0
Google caffeine-an sprightly lengthening into the corridor re seo: WgJ,0
I'm always smiling so that's why I'm always happy 😂,3
The little sniffle at the end of the song gets me every time. #rejoice,2
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the ,0
You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo,3
I'm so so so excited for #UsernameRegenerated  I can't wait! I wish I could get a signed copy! I'm so happy for you. @Joe_Sugg,3
Laudrup and his evil white companions rejoice.,1
Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. ,0
I can't even celebrate my wins or mourn my L's cause first test week is that busy 😕,-2
"@715d1\nI bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!",2
when you find out the initiative isn't even a thing 😧 ,-3
@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter,-3
alternate reality where @PoetryFound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,0
I want to pour all my tears on someone right now. So tired of this #upset ,-3
@palmtreesarah @WorthingTheatre had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️,3
@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.,2
@eMilsOnWheels I'm furious 😩😩😩,-3
"@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !",3
Kinda wished I watched mischievous kiss before playful kiss,0
"@Irenelove83 heres what we can do, Get Brock and Sable to tag team mr and mrs AWOL and watch with glee",0
Happy Birthday shorty. Stay fine stay breezy stay wavy @daviistuart 😘,3
Like hello? I am your first born you must always laugh at my jokes. ,0
"@rabpeel snap, seems to be a problem here",-2
@S_Moore24 wow that sounds terrific,1
"@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. ",0
@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.,0
Drop Snapchat names #bored #snap #swap #pics,-2
"@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? #hilarious",2
Blake lively is flawless,3
@OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign\n\n10/10. because the child will grow to be a ten out of ten,0
It's meant to be!! #happy #happy,3
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis,0
@hotpatooties more like quickie divorce #awful,-3
"@yap_yip --an uncertainty. [Halsey teases, her lips curving into a jovial smirk.]",-1
@BrianaBanksxoxo I send ya a few #playful nibbles 😉,1
@adamrodricks I like your optimism!,1
@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 ,-2
@TheBadgerBoy check out the article on @SaintSkipper5 on @dailyecho #shocking,0
"When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye ",0
The new lock sound is grim,-2
Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi,-2
@OilersFanSean yup I feel dirty cheering,1
Another grim &amp; compelling news report by @Nawalf on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans,-2
#Violence doesn't fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.,-2
"@ThomasHCrown @laurakfillault As a historic evangelical, I wonder if the Donatists had a point? What dreadful clergy in my fmr. circles.",-2
"@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st #optimism",0
@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! ,-3
@pxrfectpeach it's got her little pout,0
@LindseySanford @simplymeasured this makes me giggle with glee!,2
Marcus Roho is dreadful,-2
All the bright places :(,0
"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie",0
A hearty thank you to you all for joining in tonight. Some delicious British dishes on your menus. #BeerClub,1
final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,-2
Liam is too distant makes me mourn 😪,-2
"The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves, shame on blacks",-3
When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,-2
the rappers who stayed true to the game is rich.,1
"@KeithOlbermann depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster",-3
Rojo is hilarious,2
its been ages since ive had shawarma my stomach is #rejoicing,3
i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW  #mums,3
@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ #pleasing,0
I need to stop second guess myself and just go with the first thought and go with it. ,0
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,-3
@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. ,3
which always leads to the kind of hilarity average people will never experience - especially during breakups.,-1
"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",3
Hate being sober so I popped two,-2
ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax,0
"The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--",-2
"@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --",-2
@Zen1dfabflake You are all our angelic comrades! ,1
"Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau",1
@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;,-2
I'm throwing myself straight into American Horror Story so I don't have time to grieve,0
Way to get a hold of her 😊 #depressing,-2
"@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.",-2
"@ctp It's daunting trying to follow Swift news/trends, and facing mind-shattering patterns/terms left and right. I'm trying to adopt gently.",0
Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,1
"@GlobeChadFinn Sadly, not enough names.  The whole farewell tour situation would make me shy away from good value b et.",-2
If I was friends with me I'd hate me SO MUCH with the amount I bully them,-2
