Tweet,label
Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited #nervous,0
Andrew's hands start shaking and he says 'I hope I die.. like right now',-2
It's unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy 😡,-3
I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul ,-2
Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting,0
@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli #terrible,-1
Trying to book holiday flights on @britishairways website is becoming a #nightmare,0
"Yall rlly gotta stop lettin bees put fear in ur heart. unless ur allergic, I'm not tryna see u run around from a fuckin bee...chill. u soft.",0
@NRA @HillaryClinton  She never said anything about taking away guns but I would now bc of your stupid scare tactics for gun sales.Sickening,-1
@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! ,0
"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines.",-2
Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n#Loneliness #aloneinthecity #fear,-2
About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography ,0
@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,0
I have no #alarm preset #life will #wakemeup,0
" heads melted, very tired but can't sleep. ",0
@Wild_Lucario_ *chuckles* did I scare you?,0
not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible,-1
"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli.",-2
 Look for #contrasts....#behaviour may be a #camouflage....garments a #shell....a #bully may be a #baby inside.....' - Prof Caroline Taylor,0
@prw190 #zionist = #terror \nImagine this kid was a #Palestinian or #Muslim\nZionists stealing #innocence of childhood from #Jewish #children,-2
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate,0
@chelsysayshi @Adweek touché! I'll start paying more attention and test this 🕵🏻‍♀️ #AdweekChat,0
I'm so over having anxiety,-3
That goes the ,0
@PridefulSamurai horrible things,-2
#beyond naming &amp; shaming ; lies a vast space b/w #sanctions &amp; #terror state...v *wait til Others #impose it...&amp; do not hv COURAGE #ourselves,-1
Watching It Follows.  This is a super freaky movie.  #scary,-2
Think like a queen. A queen is not afraid to fail. Failure is another steppingstone to greatness. Oprah Winfrey,0
Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10  #killme,-1
@nytimes I'm trying to imagine the first response of a President Trump to an act of terror. The thought itself terrorizes me.,-3
"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",-1
I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows.  #fashion,0
My anxiety is playing around HELP!!!!!,-2
#Everything you've ever wanted awaits you on the other side of #fear . #IfIWasTheOppositeSex #AskAMan,0
@syd_viciously I have gained a tremendous amount of respect for @RandPaul over the past couple of years.,0
"Jorge deserves it, honestly. He's weak.  #90dayfiance",0
".@REDBLACKS’ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL",0
Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.,0
Sickness bug! ,0
@metrotrains why is there no disabled access at pontefract monkhill? ,0
@simonschuster @StephenKing @BuzzFeed And don't forget a fear of St. Bernards. #Cujo,0
"@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. #bully",0
"@Megannn_walsh12 @itsshelleeey never said that,Just not fair how Yous think it's completely okay to bully someone",-1
Angel got me nervous out here 😷,-2
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal,0
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. ,-1
what to wear Friday \nspeaking in front of 100's.   #nervous,-3
Huns are like a box of coffee revels #horrible,0
@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. ,-1
"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",-2
#WTF @NYSCHereToHelp @NYSC allows #gym  #atmosphere! #jumpship #nasty #atmosphere #unprofessional,0
Newly engaged Stevie Wonder has been trying to disguise #the #awful smell from his throat: with a leather jacket made from a broken Wii.,0
@tchop__StL @YouTube \nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.,-3
I feel horrible. I have accounting today but physically and mentally am not okay 😪,-3
I #cry out #fear to clear a #path\nBut my Voice seems 2 silent 2 chase a #rat\nAm just indoor #expecting to open door\na #weak wise #fool I am,-2
Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad ,0
I have another test tonight ,0
On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #awful #censorship,0
Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA,-1
@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?,0
@curlygirlmimi guess is cause you small and girly. I dunno how this works.. I did frighten though.. She's. A big'un,-1
"@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! #awful",0
@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #nightmare #creepy #EnoughIsEnough,-3
@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,0
"Fear blocks blessings, faith unlocks them. #ManUp #fear #faith",0
Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove,0
"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI",0
"@BBTooms This is perfect example of why what paul said about her, was right.  One of the most ignorant competitors ive seen. #bully #c$%t",-1
Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,-3
Celtic sure know how to send a wild shiver down your spine,-2
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe,0
@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤,-1
@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered ,0
While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,0
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book,0
@FraserKeegan just had a steak pie supper #tremendous,0
How I Murdered Your Mother #SpookyTv ,0
Was actually just watching AHS while half covering my eyes #scared #Roanoke  #AHSRoanoke,-3
Time for some despair #SDR3 #despair #fuckthisanime,-3
"Just Laying Here, Can't Sleep 4 Some Reason ",0
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,-1
"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking",0
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",0
I thought I wouldn't have to deal with that fire alarm again today and then I stepped into Mesa during their fire drill👀,0
@Roger_Dagenham Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.,0
The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 #anxiety,0
A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. ,-1
I miss my dread head 😩,0
@MrMalky @kwr66 How awful! Switched off!,-1
"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment ",0
Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,0
@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful,-3
I was so shy freshman year this guy introduced himself to me by asking if I spoke any English,0
what to wear Friday \nspeaking in front of 100's. ,0
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated,-1
@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻 #terror,-3
@outmagazine jesus heck you're awful,0
Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont #horror,-2
"False alarm, she's not coming out today 😞",0
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,0
"Does anyone know, are both Sims in a dual sim phone both locked to the same network! ",0
I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? 😂😂,0
@Oooooo_Donna @sturgishigh @politicususa   @CNN took its first baby  step now let's hope they will start running,0
"@TheJonFedor @abdophoto My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump",0
@BBCTomEnglish @TimesSport And the dreadful Franglaise.,0
"She: Why are you listening to The Eurythmics?\nMe: It's a Polish Gothic Metal band.\nShe: Why do I even ask... (exits room, shaking head)",0
When City Hall has the fire alarm go off and it's been 15 minutes and the fire department still isn't here,-1
Look at me. Made it through the day without a meltdown. #anxiety,-1
"Let's not panic. Beat NYG who's atop the division, come home against Cleveland. Just like that you're 2-2 with a division win",0
"@carl_diggler @TMZ_Sports Thank you for saying what others are afraid to say, Carl. Big fan!",0
still shaking though 🙃,-2
I dread math 😴,-2
Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote,0
Having a terrific Tuesday? Crush it today with the Power of 4. Treat your internet like Pizza =D \n#PowerOf4,0
@WaterboysAS I would never strategically vote for someone I don't agree with. A lot of the Clinton vote based on fear and negativity.,-1
"Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst.",0
@EmilySmissaert @navinrmal it's a shocking revelation!!!!,0
Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.,0
ppl talking about diets and i am feeling #terrible hahaha,0
@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies !,0
"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety ",-1
The most important characteristic of leadership is the lack of . #activism #equity #revolution,0
#internationaldayofpeace : When white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow.,-2
@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience,0
"@brendancoots where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror",-1
"@Diana_Buds well, did she make you laugh with her panic mania or not??¿",0
procrasting is fun until im an hour away from the time its due and i still havent finished so i have a panic attack,-3
"Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfulness #success",0
"#Never be #afraid to #start over, it's a #new #chance to #rebuild what you want! 🔨🔩🏢",0
Nawaz Sharif's UN should start #सत्य_बोध_यात्रा as after all his #UNGA speech has awaken the world about their role in sponsoring #terrorism,-1
"What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids",-3
"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. ",0
"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys #anxiety",-2
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible,0
two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets,-1
@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? #shocking,0
@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible,0
Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it ,-1
"Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! ",0
@keyshamackie it's fucking dreadful for live footy matches,0
you come running back to me saying how much you miss me then cower away when we acc try a friendship 👍🏼,0
@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.,0
second episode of AHS 6 here i go #panic,-2
Hope I sleep - no nightmare of Bakewell tarts #yuk #revolting #GBBO,-2
Season 3 of penny dreadful is on Netflix...well my afternoon is filled,0
^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^,0
"My best friend gets married in three days, I have replaced all my anxiety with an eeiry calm and cat cuddles.",0
"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. ",0
@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me 😨😨😨 #excited ,0
😫 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,-3
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid,-1
Why doesn't anybody I know watch penny dreadful? ☹️️,0
Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare,0
#Peiyophobilia :) An advice from @anirudhofficial don't fear for #Devil! Sure shot✌ @iam_str voice more energetic.Xtremly foot tapping one 👌,0
"I hate that if I don't start the conversation, there won't be one.",0
Side chick's be trying to fuck u like your going to forget about your wife when your done. #terrible,0
@n_harrill awe! Thank you! 😊😊,0
"Sorry @wow_air definitely going with @Icelandair next time, this is beyond unreasonable @wowairsupport #terrible #yourappologiesmeannothing",0
Lets start there,0
Not sure that men can handle a woman that's got her crap together.  #independent,0
@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him,0
"I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure ",0
This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. ,0
i have so much hair it's a nightmare but it's also very soft so it guess it's a win-lose situation,0
"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 ",0
@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,-1
I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia  #notfair,-1
she gone make me wanna start that new shit today 😂😭,0
petrify  me in the fossil type of way,0
It's about time I start taking my own advice,0
 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,-3
@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter #bully #bbcnews #skynews,0
Val is the type of woman you would dread bringing a donation for the bake sale #GBBO,0
There is nothing like being in the shower when the power goes out 😳 #creepy ,-3
-normal people scare me*,-2
If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow,0
Jimmy Carr makes me want to cry and cry *shiver* ,-2
"Rojo is just terrible, how is he in our team 😂😂",0
Librarians scare me,-1
If you get called #shy this means you are #considered.Turn those #negatives to #positives Quote #MarnieMcCormack from @jpmorgan #womenintech,0
Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo,-3
@abbeygray14 they're revolting,0
Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC #nightmare,-1
The #Texans should never play a prime time game again...this is  #TNF,0
Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible,0
@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? ,-1
Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep.  #depression,-3
@Zen1dfabflake You are all our angelic comrades! #flutter,0
When you arrive at the office the day before your first ever festival and the Internet is down #panic,-2
#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness,0
I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.,0
Now #India is #afraid of #bad .,0
@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?,-1
Termination rate is at 22.22% I gotta make some things shake,0
Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand,0
"@_Briannax33 @TheFunnyVine @MarielaLynn_ @karengutiii_ gotta shake the booty instead though, makes sure it's all good 🙂",0
"It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. #concern",-1
"@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?",0
"Ya tremble like Mr. Cooper, yo we hanging",0
@YahooFantasy update may have been the worst mistake of my day #horrible,-2
Look at this #massiah of #youngleader\n#Pakistan #massiah of ,0
@ManUtd it was a terrible Freekick...,0
"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit ",-3
"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.",0
Follow this amazing Australian author @KristyBerridge #fiction  #zombies #angels #demons #vampires #werewolves #follow #authorlove,0
@bdp514am We are a tired and restless community. We are human and tired of asking for change only to be ignored.,0
Why does #terrorism exist in the first place? #AskTrumpOneQuestion,0
Today has dragged on #restless,-1
@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!💕😘🙌🏻,0
yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,0
@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,0
"@JackAndAHat butter up the walls, nightmare",-2
Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont ,-2
I hate freaking out and ruining things. #anxiety,-3
Getting terrible download speeds for fifa smh.,0
My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help ,0
@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.,0
"BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfu…",0
"@tcarrels  \nSo when exactly did you lose your mind, pal? \n #Trump #fraud #misogynist #liar #psychopath #narcissist  #conartist",-1
"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;",0
That old lady is cray cray #scared #BellaIsSoCute #awe #Empire,0
No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,0
so I picked up my phone!!!' #shocking 😳,0
@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones 😭😂,0
I have a job interview with @BarclaysUK in Loughborough next month !!!,0
Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy ,-2
I'm getting so nervous for my first anatomy exam 😩,-3
Tweeting from the sporadic wifi on the tube #perilous,0
@AzyraiZelo I am shy xD,0
today has been terrible but tonight will end better because I get to see Malik ❤️,0
I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.,0
@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..,0
"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism",-1
Why is it so windy? So glad I didn't ride my bike. #fear #wind,-3
@SEPTA 45 minutes late &amp; counting! #horrible CTT Service sucks!,0
"If children live with #ridicule, they learn to feel #shy",0
"bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy",-2
@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago.,-2
"@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and ",-2
@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,-1
I really wanna take advantage of UofW's gym but i'm shy af.,-1
"After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!",0
#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani,-1
"But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.",0
World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?,-1
My roommate: it's okay that we can't spell because we have autocorrect. #terrible #firstworldprobs,0
@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly,0
#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.,-3
Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable,0
@captainzee44 yup. He can celebrate and no he doesn't hesitate,0
Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga ❤️,0
@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of #terrorism #UriAttack,-1
@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible,0
"@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!",0
Can't start a good day without a cup of tea! \n\n #tea  #day #goodday,0
US you need to band together not apart #nevertrump he promotes hatred and fuels #fear,-2
@drunkejt almost all of my mutuals intimidated me at some point or still do,0
GUY was such a video I'm shaking @ladygaga,0
Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread,-1
#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria  #race #riots #GasCrisis2016 #NoDAPL #rape,-2
@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n,0
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear,-1
@GSchwartz_ it wasn't a joke . #bully,0
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive,0
and claimed that all of the same things could scare us\nbut we were tough because of ancestry,0
I think I may have a mild anxiety problem. I think that's what this feeling may be..,-3
I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅🏼🙈🙊,-1
Some serious hip shaking going on tonight 😜,0
"@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",0
Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. #nightmare,-1
Tomorrow is the day I cut and dye my hair! 😳  #excited,0
we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues,-1
"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful",0
Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;,-2
Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer,0
realising you have no conditioner after already shampooing 😓😓 ,0
"@joshgad My three year old asked me if Trump was a bad man, like a bully. After saying yes he's a bully, my son said mute him. We did!",0
@RossKemp Omg that is just horrific. Something needs to be done. 😢,-3
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),0
@carlymarierozy @makeupsue it's sad but now we are making our own children vulnerable to the same terror.,-2
"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay???  #wasteofmoney",0
Your boy' is having a nightmare @VivaLaSergio,-1
"I'm not afraid to love, I'm afraid of not being loved back.",-3
".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking",0
For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary ,0
"In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps",-3
"Friday is here, and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa ",0
"Idk why but this Time around its so hard that it hurts, I already miss them all so much #silly #family #friends ",-1
These mets know how to give someone anxiety #mets #lgm #anxiety @mets,-2
@JoeFahezy I could of told you that one lmfao 😂 Then old niggas get wasted and start fucking around,0
@FoxNews also we are having riots and protests at alarming rate every time there's a person of color that is shot.,-1
a pedicure is supposed to be nice but honestly I'm so nervous rn my feet are too ticklish,-1
@KarenL109 replace the carpet!! #shocking !!!!,0
@CNNPolitics I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! #bully,0
"@troyesivan I'm eating sushi, I'm shaking for you",0
Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival!  #murraymcdavid #whisky #drams,0
We Are Source!!\n\n #mindset #philosophy #thoughtsbecomethings #news #lifehacks  #you #LIFE #PleaseRT #ProblemSolving,0
Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening #astounded #youwouldntreadaboutit,0
"@CestLouLeLoup okay, not dead, but if I were, I'd come back to lovingly haunt your sweet asses",0
Good start to the day I forgot to set my #alarm just as well it's #Friday 😆,0
@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage,0
Don't understand reason for #Muslim countries citing #terrorism as reason for not taking #refugees. Aren't #terror attacks against infidels?,-2
@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.,0
When my life became such a concern to irrelevant ass people I'll never know,0
That feeling you get when you know the information but scared you might do bad on a test #collegelife #nervous 😥😥,-3
"@politico If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?",-1
Job interview in the afternoon #nervous #ek,-3
If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. #fear,-2
Angelino's been horrific,-1
When you just want all the attention #cantsleep ,0
@TheSidEudy PS: I still think your broken leg against Scott Steiner was one of the most horrific injuries I've ever seen in the ring #ccot,0
@dfkm1970 @tomddumba the struggle is real. Whoa! I worry for the younger generation 💔,-1
@GenevievePere23 @swifttwinner13 WOW you're calling me bully bc I correct a typo?😂 harsh,0
"Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett",-2
"Especially true if there is an impulsive, thin-skinned bully who likes to silence critics &amp; opponents as president. #voxconversations",0
this girl at my new school is so pretty i am #intimidated,0
Huge congrats to my friends at @VoidMovie on the #USAPREMIERE tomorrow! #film #horror #thevoid #featurefilm #scaryshit,0
@saltmage I find it less daunting if I know one person at least!,0
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,0
@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg ,-2
@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? #fear,-2
"@JennyPGR I worry about typos in any email to Simon, draft attached or not...",-1
@OutdoorLoverz is this a bridge if I have to drive on such I will stop breathing Yooo I can't I'm to afraid,-3
Hope I sleep - no nightmare of Bakewell tarts #yuk  #GBBO,-1
@datboyJuniorE lool soon as man start loosing weight.  Its panic,-1
The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 ,0
I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak,0
@cresbots dw I think cheeks are the most attractive thing in guys too it's terrible tbh,0
"@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔",0
Haven't gotten one hour of sleep... Today is going to be a fun day 😐 ,0
You can make excuses or you can make time. You can't make both. #time #regret #anxiety #LifeCoach,0
Just want Saturday to be over but then again I want to do good #LSAT #nervous,-3
"My interview went well today, I can't wait to find out what happens.  #excited #interview #jobinterview",0
